nct_id,cancer_type,cancer_type_label,multi_subtype,categories_matched,generic_listed,source
NCT06227377,multi,Multiple cancer types / basket or umbrella,unspecified solid / hematologic,,1,conditions
NCT07066657,multi,Multiple cancer types / basket or umbrella,multiple named cancers,colorectal;gastric_esophageal;pancreatic,1,conditions
NCT06504381,brain_cns,Brain & CNS,,brain_cns,0,conditions
NCT05783323,neuroendocrine_endocrine,Neuroendocrine & endocrine,,neuroendocrine_endocrine,1,conditions
NCT04082520,brain_cns,Brain & CNS,,brain_cns,0,conditions
NCT06875310,lung,Lung & thoracic,,lung,0,conditions
NCT06910124,myeloma,Myeloma & plasma cell,,myeloma,0,conditions
NCT07565220,multi,Multiple cancer types / basket or umbrella,multiple named cancers,leukemia;mds_mpn,0,conditions
NCT05465174,multi,Multiple cancer types / basket or umbrella,multiple named cancers,brain_cns;head_neck,0,conditions
NCT05859074,multi,Multiple cancer types / basket or umbrella,multiple named cancers,breast;head_neck;melanoma_skin;other_named;sarcoma,1,conditions
NCT06337318,lymphoma,Lymphoma,,lymphoma,0,conditions
NCT06566742,mds_mpn,MDS & MPN,,mds_mpn,0,conditions
NCT07446257,liver_biliary,Liver & biliary,,liver_biliary,0,conditions
NCT06623201,melanoma_skin,Melanoma & skin,,melanoma_skin,0,conditions
NCT06099769,breast,Breast,,breast,0,conditions
NCT06057402,myeloma,Myeloma & plasma cell,,myeloma,0,conditions
NCT04901702,multi,Multiple cancer types / basket or umbrella,multiple named cancers,kidney;liver_biliary;other_named;sarcoma,1,conditions
NCT04892953,lung,Lung & thoracic,,lung,0,conditions
